PowerShell,xWordPress,https://github.com/PowerShell/xWordPress.git
Moya,Moya,https://github.com/Moya/Moya.git
spotify,luigi,https://github.com/spotify/luigi.git
spotify,docker-maven-plugin,https://github.com/spotify/docker-maven-plugin.git
PowerShell,xDhcpServer,https://github.com/PowerShell/xDhcpServer.git
BillyBlaze,OctoPrint-TouchUI,https://github.com/BillyBlaze/OctoPrint-TouchUI.git
monterail,vue-multiselect,https://github.com/monterail/vue-multiselect.git
cucumber,cucumber-ruby,https://github.com/cucumber/cucumber-ruby.git
pages-themes,slate,https://github.com/pages-themes/slate.git
nteract,composition,https://github.com/nteract/composition.git
feathersjs,feathers-sequelize,https://github.com/feathersjs/feathers-sequelize.git
agrc,agrc.github.io,https://github.com/agrc/agrc.github.io.git
LinioIT,queue,https://github.com/LinioIT/queue.git
bortek,EZ-WifiBroadcast,https://github.com/bortek/EZ-WifiBroadcast.git
lildude,phpSmug,https://github.com/lildude/phpSmug.git
framework7io,Framework7,https://github.com/framework7io/Framework7.git
wix,react-native-navigation,https://github.com/wix/react-native-navigation.git
obiba,jennite,https://github.com/obiba/jennite.git
pathawks,Jekyll-CMark,https://github.com/pathawks/Jekyll-CMark.git
RasaHQ,rasa_core,https://github.com/RasaHQ/rasa_core.git
stoelzle,pdfify-node,https://github.com/stoelzle/pdfify-node.git
codl,forget,https://github.com/codl/forget.git
cherrypy,cheroot,https://github.com/cherrypy/cheroot.git
Laravel-Backpack,crud,https://github.com/Laravel-Backpack/crud.git
express-labs,pure-react-carousel,https://github.com/express-labs/pure-react-carousel.git
martincostello,credit-card-splitter,https://github.com/martincostello/credit-card-splitter.git
xt0rted,Nancy.Validation.DataAnnotations.Extensions,https://github.com/xt0rted/Nancy.Validation.DataAnnotations.Extensions.git
standard,standard,https://github.com/standard/standard.git
coreos,clair,https://github.com/coreos/clair.git
obiba,mica2,https://github.com/obiba/mica2.git
kura,kura.io,https://github.com/kura/kura.io.git
zooniverse,Panoptes-Front-End,https://github.com/zooniverse/Panoptes-Front-End.git
PlagueHO,cDFS,https://github.com/PlagueHO/cDFS.git
poooi,poi,https://github.com/poooi/poi.git
SlvrEagle23,AzuraCast,https://github.com/SlvrEagle23/AzuraCast.git
meetfranz,franz,https://github.com/meetfranz/franz.git
facebookincubator,create-react-app,https://github.com/facebookincubator/create-react-app.git
exercism,python,https://github.com/exercism/python.git
feathersjs,feathers-batch,https://github.com/feathersjs/feathers-batch.git
naver,pinpoint,https://github.com/naver/pinpoint.git
auth0-extensions,auth0-authentication-api-debugger-extension,https://github.com/auth0-extensions/auth0-authentication-api-debugger-extension.git
probot,probot,https://github.com/probot/probot.git
cjohansen,Sinon.JS,https://github.com/cjohansen/Sinon.JS.git
poldracklab,fmriprep,https://github.com/poldracklab/fmriprep.git
estahn,phpunit-json-assertions,https://github.com/estahn/phpunit-json-assertions.git
spotify,docker-client,https://github.com/spotify/docker-client.git
feathersjs,feathers-localstorage,https://github.com/feathersjs/feathers-localstorage.git
PowerShell,xChrome,https://github.com/PowerShell/xChrome.git
martincostello,adventofcode,https://github.com/martincostello/adventofcode.git
Linuxbrew,homebrew-core,https://github.com/Linuxbrew/homebrew-core.git
gho-ramos,GRTextField,https://github.com/gho-ramos/GRTextField.git
agrc,gis.utah.gov,https://github.com/agrc/gis.utah.gov.git
bkimminich,juice-shop,https://github.com/bkimminich/juice-shop.git
mizzy,serverspec,https://github.com/mizzy/serverspec.git
mizzy,specinfra,https://github.com/mizzy/specinfra.git
exercism,xelisp,https://github.com/exercism/xelisp.git
kura,pelican_youtube,https://github.com/kura/pelican_youtube.git
hypothesis,bouncer,https://github.com/hypothesis/bouncer.git
yakyak,yakyak,https://github.com/yakyak/yakyak.git
snipe,snipe-it,https://github.com/snipe/snipe-it.git
manddar,manddar.github.io,https://github.com/manddar/manddar.github.io.git
thomasjo,atom-latex,https://github.com/thomasjo/atom-latex.git
Homebrew,patches,https://github.com/Homebrew/patches.git
luin,ioredis,https://github.com/luin/ioredis.git
caarlos0,antibody,https://github.com/caarlos0/antibody.git
krystalcampioni,vue-hotel-datepicker,https://github.com/krystalcampioni/vue-hotel-datepicker.git
yamitcar,atc-onlinesubmin201718,https://github.com/yamitcar/atc-onlinesubmin201718.git
madappstechnologies,country-picker-android,https://github.com/madappstechnologies/country-picker-android.git
jlnrd,jlnrd.github.io,https://github.com/jlnrd/jlnrd.github.io.git
anbox,anbox,https://github.com/anbox/anbox.git
Mozharovsky,CVCalendar,https://github.com/Mozharovsky/CVCalendar.git
PowerShell,xCertificate,https://github.com/PowerShell/xCertificate.git
sequelize,sequelize,https://github.com/sequelize/sequelize.git
frappe,erpnext,https://github.com/frappe/erpnext.git
apache,thrift,https://github.com/apache/thrift.git
conjure-up,conjure-up,https://github.com/conjure-up/conjure-up.git
stoe,alfred-github-tools,https://github.com/stoe/alfred-github-tools.git
phenyard,phenyard.github.io,https://github.com/phenyard/phenyard.github.io.git
Catel,Catel.Benchmarks,https://github.com/Catel/Catel.Benchmarks.git
bkeepers,dotenv,https://github.com/bkeepers/dotenv.git
jpadilla,ember-simple-auth-token,https://github.com/jpadilla/ember-simple-auth-token.git
benbalter,github-records-archiver,https://github.com/benbalter/github-records-archiver.git
RxSwiftCommunity,RxOptional,https://github.com/RxSwiftCommunity/RxOptional.git
hexojs,hexo,https://github.com/hexojs/hexo.git
cucumber,cucumber,https://github.com/cucumber/cucumber.git
karoldvl,EARS,https://github.com/karoldvl/EARS.git
wordpress-mobile,WordPress-Android,https://github.com/wordpress-mobile/WordPress-Android.git
AzuraCast,AzuraCast,https://github.com/AzuraCast/AzuraCast.git
exercism,xpony,https://github.com/exercism/xpony.git
jaredpalmer,formik,https://github.com/jaredpalmer/formik.git
typo3-themes,theme_bootstrap_restart,https://github.com/typo3-themes/theme_bootstrap_restart.git
opsdroid,opsdroid,https://github.com/opsdroid/opsdroid.git
coredns,coredns,https://github.com/coredns/coredns.git
hubotio,hubot,https://github.com/hubotio/hubot.git
kadirahq,react-storybook,https://github.com/kadirahq/react-storybook.git
jdorfman,Awesome-JSON-Datasets,https://github.com/jdorfman/Awesome-JSON-Datasets.git
kura,pelican-githubprojects,https://github.com/kura/pelican-githubprojects.git
ericmjl,Network-Analysis-Made-Simple,https://github.com/ericmjl/Network-Analysis-Made-Simple.git
RakanNimer,react-google-charts,https://github.com/RakanNimer/react-google-charts.git
cucumber,aruba,https://github.com/cucumber/aruba.git
ssbc,patchcore,https://github.com/ssbc/patchcore.git
fogbeam,cas_mirror,https://github.com/fogbeam/cas_mirror.git
benbalter,gman,https://github.com/benbalter/gman.git
kc10kevin,betaflight,https://github.com/kc10kevin/betaflight.git
nfarina,homebridge,https://github.com/nfarina/homebridge.git
pmviva,follow_system,https://github.com/pmviva/follow_system.git
electron,electron,https://github.com/electron/electron.git
viode,viode,https://github.com/viode/viode.git
costanzo,costanzo.github.io,https://github.com/costanzo/costanzo.github.io.git
thedaviddias,Front-End-Checklist,https://github.com/thedaviddias/Front-End-Checklist.git
obiba,magma,https://github.com/obiba/magma.git
walbarello,walbarello.github.io,https://github.com/walbarello/walbarello.github.io.git
pages-themes,cayman,https://github.com/pages-themes/cayman.git
hypothesis,browser-extension,https://github.com/hypothesis/browser-extension.git
vintagesucks,caddy-script,https://github.com/vintagesucks/caddy-script.git
feross,webtorrent,https://github.com/feross/webtorrent.git
mmistakes,jekyll-theme-basically-basic,https://github.com/mmistakes/jekyll-theme-basically-basic.git
LinioIT,util,https://github.com/LinioIT/util.git
yeriomin,YalpStore,https://github.com/yeriomin/YalpStore.git
Aceheliflyer,Ace-Bot,https://github.com/Aceheliflyer/Ace-Bot.git
PowerShell,xSCDPM,https://github.com/PowerShell/xSCDPM.git
xia2,workflows,https://github.com/xia2/workflows.git
CCob,bittrex4j,https://github.com/CCob/bittrex4j.git
zosconnect,zosconnect-node,https://github.com/zosconnect/zosconnect-node.git
kura,blackhole,https://github.com/kura/blackhole.git
mcavage,node-restify,https://github.com/mcavage/node-restify.git
rundeck,rundeck-cli,https://github.com/rundeck/rundeck-cli.git
PowerShell,xMySql,https://github.com/PowerShell/xMySql.git
lyft,envoy,https://github.com/lyft/envoy.git
xt0rted,Raygun.Owin,https://github.com/xt0rted/Raygun.Owin.git
DataDog,integrations-core,https://github.com/DataDog/integrations-core.git
fog,fog,https://github.com/fog/fog.git
jcwalker,xSecedit,https://github.com/jcwalker/xSecedit.git
brpc,brpc,https://github.com/brpc/brpc.git
euvl,vue-js-modal,https://github.com/euvl/vue-js-modal.git
CVCalendar,CVCalendar,https://github.com/CVCalendar/CVCalendar.git
NARKOZ,gitlab,https://github.com/NARKOZ/gitlab.git
PowerShell,xDscDiagnostics,https://github.com/PowerShell/xDscDiagnostics.git
andris9,Nodemailer,https://github.com/andris9/Nodemailer.git
jasonmit,ember-intl,https://github.com/jasonmit/ember-intl.git
tldr-pages,tldr,https://github.com/tldr-pages/tldr.git
mweststrate,mobx-state-tree,https://github.com/mweststrate/mobx-state-tree.git
vkbansal,react-contextmenu,https://github.com/vkbansal/react-contextmenu.git
LinioIT,cache,https://github.com/LinioIT/cache.git
exercism,xelm,https://github.com/exercism/xelm.git
pmviva,like_system,https://github.com/pmviva/like_system.git
sanex3339,javascript-obfuscator,https://github.com/sanex3339/javascript-obfuscator.git
asnaedae,asnaedae.github.io,https://github.com/asnaedae/asnaedae.github.io.git
webtorrent,webtorrent-desktop,https://github.com/webtorrent/webtorrent-desktop.git
benbalter,word-to-markdown,https://github.com/benbalter/word-to-markdown.git
cuiyanwen,cuiyanwen.github.io,https://github.com/cuiyanwen/cuiyanwen.github.io.git
s0ph1e,node-website-scraper,https://github.com/s0ph1e/node-website-scraper.git
phpmyadmin,motranslator,https://github.com/phpmyadmin/motranslator.git
WeblateOrg,docker,https://github.com/WeblateOrg/docker.git
frappe,frappe,https://github.com/frappe/frappe.git
deanoemcke,thegreatsuspender,https://github.com/deanoemcke/thegreatsuspender.git
exercism,xecmascript,https://github.com/exercism/xecmascript.git
stoe,atom-markdown-wrapper,https://github.com/stoe/atom-markdown-wrapper.git
ShareX,CustomUploaders,https://github.com/ShareX/CustomUploaders.git
Fody,LoadAssembliesOnStartup,https://github.com/Fody/LoadAssembliesOnStartup.git
robmarkoski,robmarkoski.github.io,https://github.com/robmarkoski/robmarkoski.github.io.git
karoldvl,echonet,https://github.com/karoldvl/echonet.git
testcontainers,testcontainers-java,https://github.com/testcontainers/testcontainers-java.git
PlagueHO,cWSMan,https://github.com/PlagueHO/cWSMan.git
betaflight,betaflight-tx-lua-scripts,https://github.com/betaflight/betaflight-tx-lua-scripts.git
ptmt,react-native-desktop,https://github.com/ptmt/react-native-desktop.git
ATLauncher,style-guide,https://github.com/ATLauncher/style-guide.git
ssbc,ssb-blobs,https://github.com/ssbc/ssb-blobs.git
viddo,atom-textual-velocity,https://github.com/viddo/atom-textual-velocity.git
yahoo,ember-intl,https://github.com/yahoo/ember-intl.git
hamidfzm,Flask-HTMLmin,https://github.com/hamidfzm/Flask-HTMLmin.git
giulio92,GLTableCollectionView,https://github.com/giulio92/GLTableCollectionView.git
CHEF-KOCH,NoScript-Whitelist,https://github.com/CHEF-KOCH/NoScript-Whitelist.git
akiran,react-slick,https://github.com/akiran/react-slick.git
erickrdch,grunt-string-replace,https://github.com/erickrdch/grunt-string-replace.git
ssbc,ssb-config,https://github.com/ssbc/ssb-config.git
goreleaser,releaser,https://github.com/goreleaser/releaser.git
LinioIT,tortilla,https://github.com/LinioIT/tortilla.git
pouchdb,pouchdb,https://github.com/pouchdb/pouchdb.git
PowerShell,xBitlocker,https://github.com/PowerShell/xBitlocker.git
Misterhex,Misterhex.github.io,https://github.com/Misterhex/Misterhex.github.io.git
clappr,clappr,https://github.com/clappr/clappr.git
feathersjs,feathers-sync,https://github.com/feathersjs/feathers-sync.git
picocms,Pico,https://github.com/picocms/Pico.git
LinioIT,rule-engine,https://github.com/LinioIT/rule-engine.git
McJty,XNet,https://github.com/McJty/XNet.git
apereo,apereo.github.io,https://github.com/apereo/apereo.github.io.git
exercism,xperl6,https://github.com/exercism/xperl6.git
DiamondLightSource,python-workflows,https://github.com/DiamondLightSource/python-workflows.git
mochajs,mocha,https://github.com/mochajs/mocha.git
nlohmann,json,https://github.com/nlohmann/json.git
SkyHarp,LegendOfMountainSea,https://github.com/SkyHarp/LegendOfMountainSea.git
github,pages-gem,https://github.com/github/pages-gem.git
pages-themes,midnight,https://github.com/pages-themes/midnight.git
webdriverio,webdriverio,https://github.com/webdriverio/webdriverio.git
WormieCorp,Localization.AspNetCore.TagHelpers,https://github.com/WormieCorp/Localization.AspNetCore.TagHelpers.git
phille97,phille97.github.io,https://github.com/phille97/phille97.github.io.git
thomaspark,bootswatch,https://github.com/thomaspark/bootswatch.git
merencia,node-cron,https://github.com/merencia/node-cron.git
tony,libtmux,https://github.com/tony/libtmux.git
bolt,bolt,https://github.com/bolt/bolt.git
less,less.js,https://github.com/less/less.js.git
justwatchcom,gopass,https://github.com/justwatchcom/gopass.git
cmusatyalab,openface,https://github.com/cmusatyalab/openface.git
nijel,weblate-docker,https://github.com/nijel/weblate-docker.git
techfort,LokiJS,https://github.com/techfort/LokiJS.git
CHEF-KOCH,ProjectX,https://github.com/CHEF-KOCH/ProjectX.git
indrekots,indrekots.github.io,https://github.com/indrekots/indrekots.github.io.git
ssbc,ssb-markdown,https://github.com/ssbc/ssb-markdown.git
GeoDienstenCentrum,closure-compiler-maven-plugin,https://github.com/GeoDienstenCentrum/closure-compiler-maven-plugin.git
rs,SDWebImage,https://github.com/rs/SDWebImage.git
csirtgadgets,bearded-avenger-sdk-py,https://github.com/csirtgadgets/bearded-avenger-sdk-py.git
ashfurrow,Moya,https://github.com/ashfurrow/Moya.git
cleanflight,cleanflight-configurator,https://github.com/cleanflight/cleanflight-configurator.git
okonet,react-dropzone,https://github.com/okonet/react-dropzone.git
feross,webtorrent-app,https://github.com/feross/webtorrent-app.git
feathersjs,feathers-mubsub,https://github.com/feathersjs/feathers-mubsub.git
unitejs,core,https://github.com/unitejs/core.git
martincostello,browserstack-automate,https://github.com/martincostello/browserstack-automate.git
istio,istio,https://github.com/istio/istio.git
sinonjs,lolex,https://github.com/sinonjs/lolex.git
benbalter,jekyll-style-guide,https://github.com/benbalter/jekyll-style-guide.git
zulu-zsh,zulu,https://github.com/zulu-zsh/zulu.git
mtsmfm,railstest,https://github.com/mtsmfm/railstest.git
cucumber,cucumber-jvm,https://github.com/cucumber/cucumber-jvm.git
nijel,weblate,https://github.com/nijel/weblate.git
voodootikigod,node-serialport,https://github.com/voodootikigod/node-serialport.git
Caged,d3-tip,https://github.com/Caged/d3-tip.git
emotion-js,emotion,https://github.com/emotion-js/emotion.git
stephentuso,welcome-android,https://github.com/stephentuso/welcome-android.git
bpicode,fritzctl,https://github.com/bpicode/fritzctl.git
mattlewis92,angular2-calendar,https://github.com/mattlewis92/angular2-calendar.git
equinusocio,vsc-material-theme,https://github.com/equinusocio/vsc-material-theme.git
ankane,chartkick,https://github.com/ankane/chartkick.git
benbalter,wp-document-revisions,https://github.com/benbalter/wp-document-revisions.git
ssbc,muxrpc,https://github.com/ssbc/muxrpc.git
pmviva,bookmark_system,https://github.com/pmviva/bookmark_system.git
PowerShell,xSQLServer,https://github.com/PowerShell/xSQLServer.git
wso2,carbon-device-mgt,https://github.com/wso2/carbon-device-mgt.git
PlagueHO,cFSRM,https://github.com/PlagueHO/cFSRM.git
ceolter,angular-grid,https://github.com/ceolter/angular-grid.git
WeblateOrg,weblate,https://github.com/WeblateOrg/weblate.git
restify,node-restify,https://github.com/restify/node-restify.git
Homebrew,homebrew-command-not-found,https://github.com/Homebrew/homebrew-command-not-found.git
mattlewis92,angular-calendar,https://github.com/mattlewis92/angular-calendar.git
apis-is,apis,https://github.com/apis-is/apis.git
auth0-extensions,auth0-github-deploy,https://github.com/auth0-extensions/auth0-github-deploy.git
obiba,onyx-instruments,https://github.com/obiba/onyx-instruments.git
GetStream,Winds,https://github.com/GetStream/Winds.git
LinioIT,spreadsheet-parser,https://github.com/LinioIT/spreadsheet-parser.git
luispadron,UICircularProgressRing,https://github.com/luispadron/UICircularProgressRing.git
nightwatchjs,nightwatch,https://github.com/nightwatchjs/nightwatch.git
VulcanJS,Vulcan,https://github.com/VulcanJS/Vulcan.git
optonaut,ActiveLabel.swift,https://github.com/optonaut/ActiveLabel.swift.git
PowerShell,xWindowsUpdate,https://github.com/PowerShell/xWindowsUpdate.git
PowerShell,xSharePoint,https://github.com/PowerShell/xSharePoint.git
violetaria,violetaria.github.io,https://github.com/violetaria/violetaria.github.io.git
PowerShell,xDSCResourceDesigner,https://github.com/PowerShell/xDSCResourceDesigner.git
andreipitis,ASPCircleChart,https://github.com/andreipitis/ASPCircleChart.git
pages-themes,minimal,https://github.com/pages-themes/minimal.git
Semantic-Org,Semantic-UI,https://github.com/Semantic-Org/Semantic-UI.git
feathersjs,feathers-service-tests,https://github.com/feathersjs/feathers-service-tests.git
miekg,coredns,https://github.com/miekg/coredns.git
ATLauncher,Backend-NEXT,https://github.com/ATLauncher/Backend-NEXT.git
aloisklink,aloisklink.github.io,https://github.com/aloisklink/aloisklink.github.io.git
goadesign,goa,https://github.com/goadesign/goa.git
vuematerial,vue-material,https://github.com/vuematerial/vue-material.git
gatsbyjs,gatsby,https://github.com/gatsbyjs/gatsby.git
cerner,beadledom,https://github.com/cerner/beadledom.git
feathersjs,feathers-mongoose,https://github.com/feathersjs/feathers-mongoose.git
bkeepers,PRobot,https://github.com/bkeepers/PRobot.git
mcollina,fastify,https://github.com/mcollina/fastify.git
martincostello,sqllocaldb,https://github.com/martincostello/sqllocaldb.git
wangjordy,wangjordy.github.io,https://github.com/wangjordy/wangjordy.github.io.git
feathersjs,feathers-knex,https://github.com/feathersjs/feathers-knex.git
PowerShell,xWebAdministration,https://github.com/PowerShell/xWebAdministration.git
exercism,xpascal,https://github.com/exercism/xpascal.git
choojs,bankai,https://github.com/choojs/bankai.git
msiemens,tinydb,https://github.com/msiemens/tinydb.git
rosekaron,rosekaron.github.io,https://github.com/rosekaron/rosekaron.github.io.git
awslabs,aws-sdk-ios-samples,https://github.com/awslabs/aws-sdk-ios-samples.git
auth0-extensions,auth0-box-platform-extension,https://github.com/auth0-extensions/auth0-box-platform-extension.git
dawson-org,dawson-cli,https://github.com/dawson-org/dawson-cli.git
PowerShell,xPhp,https://github.com/PowerShell/xPhp.git
stoelzle,pdfify-alfred,https://github.com/stoelzle/pdfify-alfred.git
javascript-obfuscator,javascript-obfuscator,https://github.com/javascript-obfuscator/javascript-obfuscator.git
wysiwygjs,wysiwyg.js,https://github.com/wysiwygjs/wysiwyg.js.git
Homebrew,homebrew-services,https://github.com/Homebrew/homebrew-services.git
PowerShell,xWindowsRestore,https://github.com/PowerShell/xWindowsRestore.git
tbsexton,tbsexton.github.io,https://github.com/tbsexton/tbsexton.github.io.git
ljvmiranda921,pyswarms,https://github.com/ljvmiranda921/pyswarms.git
PowerShell,xSCVMM,https://github.com/PowerShell/xSCVMM.git
apollostack,react-apollo,https://github.com/apollostack/react-apollo.git
Eugeny,terminus,https://github.com/Eugeny/terminus.git
McJty,RFToolsDimensions,https://github.com/McJty/RFToolsDimensions.git
bkimminich,z85-cli,https://github.com/bkimminich/z85-cli.git
ParsePlatform,Parse-SDK-iOS-OSX,https://github.com/ParsePlatform/Parse-SDK-iOS-OSX.git
bkimminich,juice-shop-ctf,https://github.com/bkimminich/juice-shop-ctf.git
PowerShell,DscResource.Tests,https://github.com/PowerShell/DscResource.Tests.git
dresden-elektronik,deconz-rest-plugin,https://github.com/dresden-elektronik/deconz-rest-plugin.git
soscripted,sox,https://github.com/soscripted/sox.git
node-nock,nock,https://github.com/node-nock/nock.git
martincostello,alexa-london-travel-site,https://github.com/martincostello/alexa-london-travel-site.git
danielcaldas,react-d3-graph,https://github.com/danielcaldas/react-d3-graph.git
excon,excon.github.io,https://github.com/excon/excon.github.io.git
goreleaser,goreleaser,https://github.com/goreleaser/goreleaser.git
awslabs,aws-sdk-android-samples,https://github.com/awslabs/aws-sdk-android-samples.git
serverspec,specinfra,https://github.com/serverspec/specinfra.git
FogPress,docker-alpine,https://github.com/FogPress/docker-alpine.git
tangming2008,tangming2008.github.io,https://github.com/tangming2008/tangming2008.github.io.git
feathersjs,feathers-logger,https://github.com/feathersjs/feathers-logger.git
mati75,vimb,https://github.com/mati75/vimb.git
cesarferreira,alfi,https://github.com/cesarferreira/alfi.git
gorilla,mux,https://github.com/gorilla/mux.git
nijel,wlc,https://github.com/nijel/wlc.git
marcosmoura,vue-material,https://github.com/marcosmoura/vue-material.git
CHEF-KOCH,FFCK,https://github.com/CHEF-KOCH/FFCK.git
angular-ui,ui-grid,https://github.com/angular-ui/ui-grid.git
education,classroom,https://github.com/education/classroom.git
LinioIT,input,https://github.com/LinioIT/input.git
serverdensity,sd-agent-core-plugins,https://github.com/serverdensity/sd-agent-core-plugins.git
jpadilla,ember-cli-simple-auth-token,https://github.com/jpadilla/ember-cli-simple-auth-token.git
feathersjs,feathers-mongodb,https://github.com/feathersjs/feathers-mongodb.git
jaredpalmer,razzle,https://github.com/jaredpalmer/razzle.git
poldracklab,preprocessing-workflow,https://github.com/poldracklab/preprocessing-workflow.git
ToroCraft,Minecoprocessors,https://github.com/ToroCraft/Minecoprocessors.git
spotify,helios,https://github.com/spotify/helios.git
rpottsoh,exercism-delphi,https://github.com/rpottsoh/exercism-delphi.git
cesarferreira,dryrun,https://github.com/cesarferreira/dryrun.git
eventespresso,eea-payment-methods-pro,https://github.com/eventespresso/eea-payment-methods-pro.git
hassio-addons,build-env,https://github.com/hassio-addons/build-env.git
savonrb,savon,https://github.com/savonrb/savon.git
securestate,king-phisher,https://github.com/securestate/king-phisher.git
WildGums,Orc.Sort,https://github.com/WildGums/Orc.Sort.git
brchristian,rails,https://github.com/brchristian/rails.git
wso2-incubator,product-device-cloud,https://github.com/wso2-incubator/product-device-cloud.git
Samfox2,homebridge-domotiga,https://github.com/Samfox2/homebridge-domotiga.git
Mirantis,virtlet,https://github.com/Mirantis/virtlet.git
auth0-extensions,auth0-extension-ui,https://github.com/auth0-extensions/auth0-extension-ui.git
react-dropzone,react-dropzone,https://github.com/react-dropzone/react-dropzone.git
jaredpalmer,react-production-starter,https://github.com/jaredpalmer/react-production-starter.git
PowerShell,xPSDesiredStateConfiguration,https://github.com/PowerShell/xPSDesiredStateConfiguration.git
ssbc,ssb-feed,https://github.com/ssbc/ssb-feed.git
exercism,xerlang,https://github.com/exercism/xerlang.git
PowerShell,xWebDeploy,https://github.com/PowerShell/xWebDeploy.git
tarampampam,nod32-update-mirror,https://github.com/tarampampam/nod32-update-mirror.git
pattern-lab,patternlab-node,https://github.com/pattern-lab/patternlab-node.git
PowerShell,xAzure,https://github.com/PowerShell/xAzure.git
ceolter,ag-grid,https://github.com/ceolter/ag-grid.git
iberianpig,fusuma,https://github.com/iberianpig/fusuma.git
rackerlabs,django-DefectDojo,https://github.com/rackerlabs/django-DefectDojo.git
CatenaLogic,RepositoryCleaner,https://github.com/CatenaLogic/RepositoryCleaner.git
feathersjs,feathers-nedb,https://github.com/feathersjs/feathers-nedb.git
kura,eevee,https://github.com/kura/eevee.git
mattlewis92,angular-bootstrap-calendar,https://github.com/mattlewis92/angular-bootstrap-calendar.git
PowerShell,xNetworking,https://github.com/PowerShell/xNetworking.git
devopsdays,devopsdays-cli,https://github.com/devopsdays/devopsdays-cli.git
kura,yarg,https://github.com/kura/yarg.git
mhbu50,frappe,https://github.com/mhbu50/frappe.git
cucumber,cucumber-ruby-core,https://github.com/cucumber/cucumber-ruby-core.git
exercism,xlisp,https://github.com/exercism/xlisp.git
benbalter,jekyll-titles-from-headings,https://github.com/benbalter/jekyll-titles-from-headings.git
directus,directus,https://github.com/directus/directus.git
prakhar1989,react-tags,https://github.com/prakhar1989/react-tags.git
airsonic,airsonic,https://github.com/airsonic/airsonic.git
fog,fog-core,https://github.com/fog/fog-core.git
PowerShell,xDnsServer,https://github.com/PowerShell/xDnsServer.git
ktsaou,netdata,https://github.com/ktsaou/netdata.git
obiba,onyx,https://github.com/obiba/onyx.git
andrewedstrom,andrewedstrom.github.io,https://github.com/andrewedstrom/andrewedstrom.github.io.git
spf13,hugoThemes,https://github.com/spf13/hugoThemes.git
coliff,caniuse.email,https://github.com/coliff/caniuse.email.git
iNavFlight,LuaTelemetry,https://github.com/iNavFlight/LuaTelemetry.git
PlagueHO,xFSRM,https://github.com/PlagueHO/xFSRM.git
arendst,Sonoff-Tasmota,https://github.com/arendst/Sonoff-Tasmota.git
makaroniame,makaroniame.github.io,https://github.com/makaroniame/makaroniame.github.io.git
PowerShell,xJea,https://github.com/PowerShell/xJea.git
exercism,xelixir,https://github.com/exercism/xelixir.git
rsv1925,rsv1925.github.io,https://github.com/rsv1925/rsv1925.github.io.git
PowerShell,xSCSR,https://github.com/PowerShell/xSCSR.git
betaflight,docker-betaflight-build,https://github.com/betaflight/docker-betaflight-build.git
saltstack,salt,https://github.com/saltstack/salt.git
dogo,SCLAlertView,https://github.com/dogo/SCLAlertView.git
strongloop,loopback-getting-started-intermediate,https://github.com/strongloop/loopback-getting-started-intermediate.git
PowerShell,xSafeHarbor,https://github.com/PowerShell/xSafeHarbor.git
jquery-validation,jquery-validation,https://github.com/jquery-validation/jquery-validation.git
excon,excon,https://github.com/excon/excon.git
